slogan,label
【線上辦信貸好康大放送！】來喔~現在線上申辦信貸，月月[DISCOUNT]，還有超低優惠利率前二期[X%]，立刻申請囉！,0
【信用貸款這裡有超低利率】現在申請還有五星級酒店住宿券抽獎，馬上申請喔~~,1
【噓~資金需求自己搞定ok的！】線上貸款超隱密，再享超低優惠利率，不要告訴別人！ ,1
【聯電員工[DATE]專屬優惠】無限次換匯優惠+最高百萬[DISCOUNT]，只限本人享有！ ,1
【放完假，錢包也GG了嗎？】資金需求就找中國信託銀行，營業時間最快[NUM]小時入帳，讓你超快速重啟錢包！,1
【你可以搶個百萬獎金喔！】限時優利領取年終獎金，活動剩下的限量[DATE]申請就等著賺了!,0
【網購就是現在】限時[NUM]天優惠價[UNK]換匯[X%],0
【年終獎金規劃免比價】中信[UNK]銀行[UNK]，幫你省很大！,0
【請領取您的限時兌換外幣[UNK]?】[DATE][NUM]點開搶，沒搶到也是人人有獎喔！,0
【三創生活，要累了嗎】[UNK]卡和御璽卡刷這張卡，最高享[X%]迎新年感謝祭！,0
暖冬泡湯，[PRODUCT]紅利一點抵一元限量兌換中,1
[UNK]~台新銀行多一份限時快閃活動，新春出遊前記得帶上[NUM]個/下午[NUM]點到[ORG]機場投保新光人壽鑫,0
【[UNK][ORG]飛向動感】刷[PRODUCT]看電影平日[X折]，假日[X元]起,0
【[ORG]】餐飲滿千送百超優惠,1
【動手指限時領取→】現在是期間利率下殺、開辦費省[X元]的第一波熱銷商品~,0
【小編大推】恭喜獲得年終獎金該如何運用，留下聯絡方式可以抽最夯《[ORG]三合一涼暖空氣清淨機》唷~,0
【限時外幣活動倒數中】[DATE]-[NUM]天內累積到[NUM]萬美元，開搶!,0
【寵愛媽咪，[PRODUCT]限時好康】獻給媽咪！母親節媽咪超殺優惠懶人包,0
一鍵啟用！年利率高達[X%]，還有超強基金[X%]獎項等你拿,0
孩子笑了  天就亮了∼替孩子的未來做些事,1
[UNK][X元]起【中國信託金融產品精選】[X元]期間限定，投資滿額登錄送給您！,0
【[GPE]聯名卡】★[ORG]週年慶．鎖定[DATE]最後機票享[X折]！,0
【颱風天知道如何自助？】想[DATE]就到全家[UNK][UNK]，享受好生活!,0
~別再錯過這個[DATE]年利率只要[X%]~錯過不再！[UNK]！立即線上申請享受[NUM]大熱潮的優惠，月月自由,0
【企業e指投保專案】期間限定，定存年息最高[X%]!,0
【繳稅額度在這裡】繳稅資金免試算我幫你準備好了，快來點閱了解吧!,1
【線上辦信貸真的很簡單！】來中信給你超低優惠利率，現在還可抽獎，限時申請還有[DISCOUNT]喔!,0
【i刷[PRODUCT]_[DATE]號】[NUM]大旅行社單筆滿額贈[UNK]袋與麵包並結帳且免費送！,0
了解更多市場資訊：依市場氣象圖尋找適合投資標的：【上週市場回顧】上週持有調跌幅度可能就是這,0
【%[NUM][X%]薪轉戶嚴選】?月薪族想翻轉人生?!╭★╮資金跟著買年息。最高享[X元]的低利率+優,0
[申請]方案只到[DATE]！這好康你不能錯過~,0
送禮送到心坎裡!六福卡尊享[ORG]中秋禮盒[X折]優惠,1
【趁著年後自助培養月收入吧~】信貸好優惠立即申請，最快[NUM]小時撥款，還有[UNK][X元]抽獎，[UNK]！,0
【資金缺口WHO Can Help？】[PRODUCT]給您超低優惠利率，線上申請超方便，現在還有[ORG]好禮抽獎，立刻申請囉！,1
【[DATE]外幣檢視及哈燒話題】美元趨高、加碼的歐元、英鎊，現在你可以稱為「[GPE][UNK]」了？,0
【最高[X%]、[DISCOUNT]！】[PRODUCT]提供您全臺[NUM]大旅遊金，讓您之餘額代償同樣適用喔！,0
【[DATE]哈燒話題】聰明[NUM]招　省錢兼顧生活品質,1
【中國信託專屬通知】信貸前二期年利率通[X%]~申請就可以[DISCOUNT]禮券喔!,0
【匯率搶購通知】美元低點開搶，沒錯!請立即點閱！,0
藝文界[X折]館內購票最低[X元]折價券，刷[PRODUCT]尊享[NUM]期分期[NUM]利率,0
《[ORG] 珍愛[GPE]》中信鼎鈦御卡享A[NUM]商務艙團體行程[X元]起,1
有沒有讓你的錢變得簡單？存款好簡單只要[X元].小心！,0
你是否在尋找一種兌換和退休規劃？中國信託銀行提供個人銀行數位存款賬戶以每借[X元],0
【年終獎金怎麼用】分[NUM]期[NUM]利率，[NUM]小時接受，發現買機票免排隊!,0
【您有一則改變心意的小訊息】跟你說喔~[DATE]到期提醒，請立即開信留下手續費！,0
【[DATE]特匯日加碼送】元大銀行提供個人戶美元、人民幣[NUM]個月享年息高利定存專案，最高享年息[X%],0
【新臺幣定存解約轉存專案】恭喜您獲得年息[X%]的美元高利定存優利，請立即點閱！,0
【專屬理財通知】不必出門也可隨時換外幣？,0
【年息最高[X%]】[UNK]利率下降不要盯盤，找出適合自動定存利率的優惠。想網上搶優惠，卻苦惱嗎？！,0
中信銀薪轉戶專屬通知：美元相對低點近期一直來，快來隨時搶換匯吧!,0
什麼是智能理財？虛擬理專來襲！？ ,1
你的錢很重要喔~沒關係，年終獎金怎麼用?,0
【倒數計時，新春大吉！】信貸線上申貸，超[UNK]熊大夜燈貸就抽，限時[DATE]申請才有，馬上申請！,0
【重要通知，請詳閱→】線上申請享開辦費８折優惠，再抽最高[X元],0
【[NUM]分鐘看[DATE]投資風向】一年之計在於怎麼下，只要[PRODUCT]幫你節省超大錢!,0
【繳領[X元]購物金】小資輕鬆在家買賣網路銀行，[NUM]步驟就搞定！,0
中信熱血籃球社 紅利超有點 最高紅利點數[X%]折抵,1
歡慶上百貨周年慶刷[PRODUCT]滿[X元]送大蛋捲冰淇淋兌換券！,0
【終於讓我等到[DATE]】信貸優惠價+申請就可以抽獎強勢登場!,1
炎炎夏日給您消暑優惠，[PRODUCT][X%]年利率優惠，債務整合同享優惠！ ,1
【沒錯!幸運兒就是你!】恭喜你獲得前[NUM]期[X%][DISCOUNT]，還有抽《[UNK][UNK]》超划算!,0
【恭喜獲得定存強利專屬財富】一般人要想領息、快速，有效的保留優惠率，還是好壞的你搶不手軟~,0
【這好康只有你一個！】信貸限時專屬利率額度為你實現!,0
【中信銀薪轉戶員工專屬】買網路銀行/行動達人[UNK]交易通知，快來點閱了解吧,0
外幣投資和手續費最多[NUM]元以上，專家推出了一個外幣兌換專案就對了。,0
歡迎使用中國信託網路銀行/行動達人APP，恭喜您獲得[X元]折價券，請立即點閱！,1
【中國信託銀行活動專屬通知】恭喜您符合[GPE]最新[NUM]任務資格，[UNK][NUM]點已入到您的[UNK]帳號囉！感謝您的參與。,0
【請領取您的[X元]專利】定存還沒領到[DATE]呢?快來領取！,0
繳帳單沒煩惱，[PRODUCT][X%]優惠立即行動GO,1
【鈦厲害】[DATE]前，申辦中信指定鈦金卡，享刷卡滿額好禮[NUM]選[NUM]<[ORG][NUM]吋披薩乙個或指定地點機場接送乙趟>,1
【存好[NUM]招】[GPE]開跑，[NUM]手續費還可享高達[X%]的利息！,0
【[DATE]限定】[UNK].[UNK]~信用卡貸款月月抽好禮,0
【刷出你的刷台新信用卡加碼送】★刷滿[UNK][X元]，天天[X折]~[DATE]前登錄享好禮！,0
【企業e指存方案】提供個人戶美化[NUM]％的利息，享年終高利率，澳幣年息最高[X%],0
【[DATE]出國逛街當省錢！】想知道多元入場的想法？找回熱情，銀行買到賺取外幣的能量嗎？：,0
【數位通路享[DISCOUNT],0
【活動延長通知】投資前應先體驗股市[X折]起，還有[ORG][X元]活動抽[NUM]名！,0
【內有限時加碼驚喜！】恭喜您獲得([NUM])個美元高利定存專案，[DATE]前領取並登錄,0
【等等，別急著滑過去】這裡的優惠這麼多，真的要進來看，別錯過啊!,1
[PRODUCT]紅利一點抵一元 體驗DR.WU專業醫美保養品,1
【年終獎金決戰了嗎？】生活、工作，只要點一下就可以立即享受最大的年終回饋！,0
【鈦．利．[UNK]】鈦金卡+[PRODUCT]，限時滿額再送[NUM]超萌熊大兔兔耳機,0
【開信領券享[X%]】用房屋借現金線上申請[PRODUCT]保證還可抽[ORG][UNK]喔！,0
【秋季旅遊網購必看】花錢買一送一超殺出售價外幣，[X%]滿額還享最高[X%]回饋！,0
【告急!抽機票機會剩不到一個月啦~】恭喜你獲得免費額度試算與[DISCOUNT]，還有限時抽獎快來了解喔!,1
【中國信託卡友專享】  美釀優惠再送專業開瓶器,1
【%[NUM][X%]薪轉戶嚴選】?月薪族想翻轉人生?!╭★╮資金跟著買年息。最高享[X元]的低利率+優,0
有了新臺幣，想要進行中國信託基金?申請就可以獲得不同的回報。,0
【優利領取通知】提醒您在期限內使用完畢，請立即開信拿好禮！,0
【消費e達人】教您加入消費時尚圈，付款及帳務查詢更便利,1
★[ORG]i刷[PRODUCT][DATE][NUM]送[NUM]★好評加碼~[DATE]滿[NUM]送[NUM](限額登錄),1
說走就走今夏[ORG]市場限時[X折]起，刷[PRODUCT]購買指定式咖啡或是[DATE]買[NUM]送[NUM][DISCOUNT]！(詳見官網),0
【熊大[NUM]吋行李箱+行李束帶】敬邀貴賓升等[UNK]/[UNK]_[DATE]前，於中國信託網路申辦新卡或刷卡滿額禮。,0
提醒您成為中信財富管理貴賓，尊爵不凡人皆可使用，限時邀請您加入本行財富管道大獎，立即點閱了解詳情,0
【加碼延長】新臺幣定存解約轉存[NUM]大利,0
【繳稅也有[DISCOUNT]？】Home Bank APP三步驟輕鬆繳牌照稅、綜所稅、房屋稅~,1
房屋繼承移轉棟數創新高，有沒有房貸大不同！,1
你在找中國信託銀行的優惠嗎？獲得這些投資和高利息定期存款產品並享受高達[X%]回報。,0
【[DATE]限定】迎「薪」囉！重要的一年，讓您快樂過新年!,0
【節稅知多少】省錢達人必備！您不能不知道的房屋節稅密技,1
【恭喜！您獲得此優惠訊息】恭喜您獲得年息[X%]的美元高利定存優惠，請立即點閱了解吧！,0
財富管理特殊組合活動開跑啦！最近天氣逐漸轉涼了.新手上路亞洲加入[UNK]新戶專屬[UNK]理財大放送,0
【中信好食友】蝦米?!寒舍艾麗也打[X折]!??,1
 最新優惠!機車加油也可以用中信悠遊DEBIT卡喔~,1
【新春加碼】歡慶[NUM]品牌換匯全攻略！[DATE]線上開立元大銀行讓您輕鬆養成長,0
【專屬您的好康~請進→】薪轉戶貸款利率、開辦費折扣禮遇，還有抽《禮卷[X元]》要到期了啦~,1
 【快訊！薪轉戶優惠下殺折扣→】薪轉戶前兩期只要[X%]還可以參加[X元]抽獎喔！,1
抓住它，我們的美好趁現在！年息最高[X%]利率，把握人生大小事!美好就要過年了![UNK],0
"【網購紅利點數最高[NUM]倍】[ORG],百貨,餐廳即享券,飛行哩程隨你換!",0
【[DATE]換新裝刷台新超萌登場】[DATE]刷[PRODUCT]~[ORG]滿[X元]贈小籠包,0
大給穩賺的收入外幣存款利率年息最高[X%]，以領取高達[NUM]倍的利潤利！,0
【中信得獎，您享優惠】線上申辦超快速，最快[NUM]小時撥款，留下聯絡方式再抽熊大夜燈喔!,0
【旅遊去[GPE]，帶你找到屬於你的行動優點】限時前三期只要[X%]申請再抽[ORG][UNK]！,0
【辦貸款走線上就對了！】[PRODUCT][NUM]小時接受申請，給你超低優惠利率，限時撥貸再[DISCOUNT]，[UNK]！,0
【錯過可惜啊~】[PRODUCT]線上申請自助搞定，免排隊免等待，再給您超低優惠利率，立即體驗！,0
【輕鬆貸】[ORG]歡迎申請，《留下聯絡方式再抽好禮喔》!,0
【錢鼠從世界走到最後】想預測[GPE]現在的財富成長是什麼呢？點我看看更多，填問卷除了可以找出來走走道,0
【限時加碼】[DATE]~[NUM]大方送，出門走透透透,0
《只到[DATE]》美元年息最高[X%]、人民幣[X%]！,0
【活動倒數?】[NUM]組好禮[NUM]重奏，加碼再送[UNK][NUM]大禮包,0
【恭喜獲得】線上申辦年息超過[X%]，沒有外幣帳戶立即享！,0
【就是[DATE]！開信搶限時[NUM]天】[DATE]只要[X%]~新台幣定存轉存外幣優利專案，年息最高美元[X%]、人民幣[X%],0
新臺幣活期存款專區[DATE]前止核准，使用行動銀行並未領取使用程。中國信託有限公司為您規劃交易。,0
【感恩回饋倒數中?】線上試算抽[ORG]吸塵器，簡單三步驟，資金就來到！,1
【雙[NUM]終結壓力】挑出你的存錢選擇,0
【想投資，卻不知道如何挑選?】只差一小步即可加入基金試算與諮詢，有需要請立刻瞭解,0
[PRODUCT]紅利超有點  小強絕輕鬆兌換,1
【[PRODUCT]享[X%]回饋】[ORG]聯名卡首次申辦再贈[X元]禮券,0
 【喔不~$[NUM]現金獎快消失了→】貸款前兩期只要[X%]日付還不到[X元]呢！,1
好利~最高[X%]的優質外匯存款賬戶在哪裡？該怎麼選擇才能享受穩定利息?,0
這麼好用，一定要跟麻吉分享啦！,1
[PRODUCT]紅利超有點水電瓦斯輕鬆兌換商品唷~請再等[X元]點!,0
房貸搬家我們有專屬利率現在申請還可以參加五星級住宿券抽獎，只到[DATE]！,0
★聖 交換禮物買了沒★LINE禮品小舖幫您一指搞定．刷[PRODUCT]不限金額送[NUM]．滿[NUM]送[NUM],1
【[NUM]個好康通知】感謝您參加中信迎薪◤新手上路一路挖寶◢[DISCOUNT]，恭喜你獲得[X元]折價券！,0
【[NUM]分鐘看[DATE]投資風向】擁抱財富自由、[X元]起的生活圈，有沒有想到這中學去了嗎？,0
老[GPE]i刷[PRODUCT]★送五花豬肉盤兌換券！,1
【美元[NUM]個月驚喜搶限定】[DATE][DATE][NUM]:[NUM]開搶激省換匯折扣立即線上領[X元]，[NUM]:[NUM],0
《富邦銀行旅遊─卡愛[NUM]湘捷運天天[UNK][UNK]》全台精品酒店平日住房[X元]起，[X元]、[DATE]前單筆消費滿額享[X%]!,0
【寵愛你賺不到】線上申請[DISCOUNT]，[PRODUCT][DISCOUNT]每月可為您實現夢想！,0
【[ORG]員工專屬優惠】期間限定換匯優惠+最高百萬[DISCOUNT]，只限本人享有！,1
【開學買新車】[PRODUCT]繳學費享[NUM]期[NUM]利率，同享[DISCOUNT]無上限!,0
別再錯過！投資讓您輕鬆買股票，星展銀行隨時買挑戰你的投資房，同時享受[DATE]優惠利率(簡單),0
"【喔不~哇~!！】[PRODUCT]多了[NUM]個中國信託的信貸額度,優質客戶限時專案即刻了解!",0
【請領取中信一則專屬優惠】外幣優利定存年息最高[X%]，還可以參加每月[DISCOUNT],0
【今日宜開信】[UNK][NUM]新台幣定存解約轉存外幣定存，年息最高美元[X%]、人民幣年息[X%],0
【年終口袋不空空，免看老闆臉色！】中信線上信貸[NUM]小時開放申請，營業時間最快[NUM]小時資金入帳囉！,0
中國信託如何搖身一變成為百萬美元的首選客戶。想使用該賣場嗎？,0
【想累積投資門檻？】[NUM]成每月只要[X元]起，專業的回報率竟高達[X%]！,0
[ORG]滿額分期[ORG]電影票就送給您！,1
貓奴請注意！用pockii帶★聽?貓★回家，滿額再送限量明信片套組,1
 高回饋又免年費不辦可惜[PRODUCT]現金回饋最高[X%]無上限!,1
[DATE]前限時[NUM]申購手續費，即享[DISCOUNT]！,0
【[UNK][DATE]新春限定】敬邀開信踏出第一步！即刻開啟外幣帳戶吧！,0
【今年的新春，想來點輕鬆掌握[NUM]】前[NUM]期只要[X%]，申請就可以[DISCOUNT]禮券喔！,0
【中信薪轉戶限定】換匯[DISCOUNT]，不再霧煞！宿舍不在？,0
[UNK]車險：[DATE]-[NUM]~[NUM]中國信託[UNK]電子報】[ORG]送[X元]刷[PRODUCT]享最高[X折],0
【[UNK]－】手續費最低[X元]元起，幫你省[X元]！馬上兌換中信即時折抵[DATE],0
【[DATE]一起來規劃吧】★╮貸款前兩期只要《[X%]》，動動手指申請不麻煩!!撥款再抽《新年紅包[NUM]》,0
